app,campaign_network,adgroup_network,day,installs,ecpi,cost,all_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-03,0,0.0,0.0,0.2592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-07,0,0.0,0.0,0.0374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-10,0,0.0,0.0,0.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-11,0,0.0,0.0,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-12,0,0.0,0.0,0.0179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-14,0,0.0,0.0,0.0043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-15,0,0.0,0.0,0.0182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-16,0,0.0,0.0,0.0333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-17,0,0.0,0.0,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-19,0,0.0,0.0,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-22,0,0.0,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-23,0,0.0,0.0,0.0087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-24,0,0.0,0.0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-25,0,0.0,0.0,0.1698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-26,0,0.0,0.0,0.1227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-27,0,0.0,0.0,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-28,0,0.0,0.0,0.0839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-29,0,0.0,0.0,0.1959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-30,0,0.0,0.0,0.0038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-31,0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-01,0,0.0,0.0,0.2752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-02,0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-03,0,0.0,0.0,0.2447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-04,0,0.0,0.0,0.2743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-05,0,0.0,0.0,0.3169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-06,0,0.0,0.0,0.2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-07,0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:FR|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-09-08,0,0.0,0.0,0.4038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-08,65,2.5,150.0,16.4109,0.192,0.2557,0.3134,0.3534,0.4012,0.427,0.4457,0.4858,0.6806,0.8335,0.9519,0.9613
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-09,102,2.8424,261.5,50.4687,0.1806,0.2366,0.2803,0.308,0.3379,0.3594,0.3681,0.384,0.5195,0.5726,0.6242,0.6272
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-10,95,3.0,255.0,68.8912,0.23,0.2991,0.3741,0.4279,0.4641,0.5168,0.5476,0.5783,0.7338,0.7655,0.8198,0.8473
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-11,82,3.0,240.0,80.2215,0.193,0.302,0.3508,0.4033,0.4783,0.5086,0.5357,0.5586,0.6829,0.7363,0.7398,0.7448
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-12,68,3.0,189.0,94.9758,0.2152,0.2733,0.2995,0.3325,0.3882,0.4327,0.4559,0.5033,0.6376,0.7397,0.8798,0.9489
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-13,83,3.0,222.0,93.0844,0.1743,0.2338,0.2822,0.3134,0.3288,0.3555,0.4018,0.4326,0.5606,0.611,0.628,0.6319
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-14,81,3.0,231.0,92.379,0.2026,0.2723,0.3194,0.366,0.3849,0.4044,0.4268,0.4374,0.4889,0.5278,0.5706,0.575
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-15,97,3.0,261.0,110.1322,0.1818,0.2303,0.2674,0.287,0.3132,0.3401,0.3558,0.3711,0.4466,0.4784,0.4904,0.5012
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-16,89,3.0,252.0,101.0318,0.1475,0.1868,0.2187,0.2394,0.2563,0.268,0.2785,0.2991,0.3747,0.4117,0.435,0.4361
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-17,88,3.0,240.0,106.8597,0.1399,0.1738,0.2108,0.233,0.2509,0.2615,0.2682,0.2745,0.3169,0.3427,0.3751,0.3763
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-18,40,3.0,120.0,77.207,0.1966,0.2501,0.3173,0.3637,0.4229,0.4483,0.4936,0.5193,0.7198,0.7971,0.9245,0.9256
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-19,51,3.0,135.0,97.8874,0.1756,0.3048,0.3711,0.4624,0.5286,0.5598,0.5829,0.6118,0.8106,0.9257,1.0653,1.1112
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-20,39,3.0,108.0,94.8453,0.1361,0.188,0.215,0.2271,0.2461,0.2817,0.2997,0.3163,0.3893,0.4216,0.4537,0.4636
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-21,42,3.0,114.0,85.7514,0.1005,0.1228,0.1399,0.1566,0.1715,0.1841,0.212,0.2276,0.3052,0.3772,0.4133,0.4135
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-22,29,3.0,84.0,74.2738,0.2084,0.282,0.3137,0.3411,0.3703,0.3981,0.4368,0.4785,0.6038,0.697,0.7129,0.7157
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-23,29,3.0,75.0,80.5088,0.1589,0.2115,0.2319,0.2516,0.2597,0.2669,0.2779,0.2899,0.3981,0.4623,0.4756,0.4757
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-24,29,3.0,81.0,72.3282,0.087,0.1054,0.1093,0.1133,0.1213,0.1292,0.1305,0.1315,0.1512,0.169,0.1803,0.1803
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-25,21,3.0,63.0,51.7994,0.1689,0.1946,0.2405,0.2476,0.2614,0.2654,0.2671,0.2773,0.3109,0.3153,0.3321,0.35
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-26,31,3.0,93.0,53.6554,0.2487,0.3369,0.3821,0.4044,0.4256,0.4652,0.5119,0.5378,0.6423,0.6946,0.7521,0.7709
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-27,38,3.0,99.0,55.9199,0.1396,0.1921,0.2299,0.2456,0.2713,0.2826,0.2938,0.3171,0.3474,0.3643,0.3987,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-28,27,3.0,69.0,59.9539,0.1749,0.2163,0.2706,0.3048,0.3448,0.3845,0.4259,0.4597,0.5527,0.5846,0.6053,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-29,38,3.0,111.0,61.8474,0.1632,0.206,0.235,0.2588,0.2836,0.3017,0.3197,0.3341,0.388,0.4012,0.4043,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-30,38,3.0,99.0,65.7644,0.1293,0.1786,0.2049,0.2172,0.2357,0.2445,0.2492,0.2663,0.3032,0.3187,0.3201,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-07-31,30,2.5833,62.0,57.3828,0.1561,0.2047,0.243,0.287,0.3227,0.3507,0.3623,0.3731,0.4998,0.6044,0.6213,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-01,19,2.0,32.0,46.1386,0.2123,0.2702,0.3211,0.3469,0.3489,0.3547,0.3613,0.3725,0.4257,0.4257,0.456,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-02,8,2.0,14.0,45.031,0.2244,0.28,0.3235,0.3235,0.3235,0.3235,0.3235,0.3235,0.3823,0.3823,0.3823,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-03,23,2.0,38.0,49.9072,0.2556,0.3321,0.3491,0.3658,0.3722,0.3801,0.385,0.3918,0.5072,0.6781,0.7442,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-04,12,2.0,22.0,43.246,0.2624,0.3591,0.3591,0.3591,0.3591,0.3591,0.389,0.4234,0.4249,0.4254,0.447,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-05,16,2.0,30.0,39.0319,0.23,0.288,0.3136,0.3236,0.3547,0.3651,0.3801,0.3896,0.4267,0.4423,0.4423,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-06,14,2.0,26.0,32.3692,0.2114,0.2694,0.3016,0.3248,0.3408,0.3748,0.4324,0.488,0.5458,0.5458,0.5462,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-07,11,2.0,20.0,30.592,0.1746,0.2642,0.3086,0.3276,0.3859,0.4066,0.4117,0.4117,0.4151,0.4151,0.4151,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-08,8,2.0,14.0,25.973,0.1447,0.1447,0.1447,0.1447,0.1447,0.1447,0.1447,0.1447,0.1447,0.1758,0.1758,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-09,8,2.0,16.0,27.9909,0.0522,0.0587,0.0704,0.0781,0.0997,0.103,0.103,0.1051,0.1361,0.1367,0.1367,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-10,7,2.0,14.0,34.8685,0.171,0.1873,0.1873,0.1873,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.1918,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-11,6,2.0,12.0,27.5156,0.2559,0.4472,0.5412,0.5416,0.5421,0.5421,0.5439,0.5439,0.5469,0.5469,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-12,1,2.0,2.0,20.9199,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0244,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-13,0,0.0,0.0,18.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-14,0,0.0,0.0,16.9091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-15,0,0.0,0.0,15.6083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-16,0,0.0,0.0,8.4621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-17,0,0.0,0.0,8.7537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-18,0,0.0,0.0,7.6147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-19,0,0.0,0.0,7.4349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-20,0,0.0,0.0,6.9972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-21,0,0.0,0.0,8.4001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-22,0,0.0,0.0,3.9911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-23,0,0.0,0.0,3.2914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-24,0,0.0,0.0,3.2379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-25,0,0.0,0.0,4.3014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-26,0,0.0,0.0,3.2777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-27,0,0.0,0.0,4.3467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-28,0,0.0,0.0,2.1134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-29,0,0.0,0.0,5.4572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-30,0,0.0,0.0,0.975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blossom Match iOS,a:BlossomMatch|p:iOS|g:UK|ct:CPI|e:MRLevels|t:Yes|au:_|cf:_|s:appsamurai_int|d:250707,WUpaY0xnb1A3QWNh,2025-08-31,0,0.0,0.0,3.6488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
