app,campaign_network,adgroup_id_network,day,installs,ecpi,cost,all_revenue,cohort_ad_revenue,roas_d0,roas_d1,roas_d2,roas_d3,roas_d4,roas_d5,roas_d6,roas_d7,roas_d14,roas_d21,roas_d30,roas_d45
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-09,0,0.0,0.0,0.1314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-10,0,0.0,0.0,0.0124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-11,0,0.0,0.0,0.1047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-12,0,0.0,0.0,0.1301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-13,0,0.0,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-14,0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-15,0,0.0,0.0,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-17,0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-18,0,0.0,0.0,0.0992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-19,0,0.0,0.0,0.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-20,0,0.0,0.0,0.1478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-21,0,0.0,0.0,0.0532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-22,0,0.0,0.0,0.0369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-23,0,0.0,0.0,0.0112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-24,0,0.0,0.0,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-25,0,0.0,0.0,0.0547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-26,0,0.0,0.0,0.1775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-27,0,0.0,0.0,0.1595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-28,0,0.0,0.0,0.0811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-29,0,0.0,0.0,0.0364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-08-30,0,0.0,0.0,0.2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2242,2025-09-01,0,0.0,0.0,0.1375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-06-28,0,0.0,0.0,0.0464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-06-30,0,0.0,0.0,0.7961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-02,0,0.0,0.0,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-03,0,0.0,0.0,0.3068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-04,0,0.0,0.0,0.7581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-06,0,0.0,0.0,0.6053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-07,0,0.0,0.0,0.182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-08,0,0.0,0.0,0.2746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-09,0,0.0,0.0,0.4274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-10,0,0.0,0.0,0.4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,230,2025-07-12,0,0.0,0.0,0.834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2346,2025-07-09,0,0.0,0.0,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2346,2025-07-10,0,0.0,0.0,2.2415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2346,2025-07-11,0,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2346,2025-07-12,0,0.0,0.0,2.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-06,0,0.0,0.0,0.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-07,0,0.0,0.0,0.6048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-08,0,0.0,0.0,1.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-09,0,0.0,0.0,1.8239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-10,0,0.0,0.0,0.9998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-13,0,0.0,0.0,0.0359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-17,0,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-22,0,0.0,0.0,0.1673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,237,2025-07-23,0,0.0,0.0,0.0838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-06-29,0,0.0,0.0,0.1295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-06-30,0,0.0,0.0,0.0122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-02,0,0.0,0.0,0.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-03,0,0.0,0.0,0.1052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-04,0,0.0,0.0,0.1195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-05,0,0.0,0.0,0.0826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-07,0,0.0,0.0,0.0581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-08,0,0.0,0.0,0.1417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-09,0,0.0,0.0,0.0159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-10,0,0.0,0.0,0.1081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-11,0,0.0,0.0,0.0601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-12,0,0.0,0.0,0.2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-13,0,0.0,0.0,0.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-14,0,0.0,0.0,0.2495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-15,0,0.0,0.0,0.1974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-16,0,0.0,0.0,0.1555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-19,0,0.0,0.0,0.1635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-20,0,0.0,0.0,0.1704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-21,0,0.0,0.0,0.0879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-26,0,0.0,0.0,0.1496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-27,0,0.0,0.0,0.0617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-28,0,0.0,0.0,0.1171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-29,0,0.0,0.0,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-30,0,0.0,0.0,0.1026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-07-31,0,0.0,0.0,0.0467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-01,0,0.0,0.0,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-02,0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-03,0,0.0,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-04,0,0.0,0.0,0.0301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-05,0,0.0,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-06,0,0.0,0.0,0.0389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-07,0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-08,0,0.0,0.0,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-10,0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-11,0,0.0,0.0,0.0076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-12,0,0.0,0.0,0.0014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-13,0,0.0,0.0,0.0154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-14,0,0.0,0.0,0.0377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-15,0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-17,0,0.0,0.0,0.0062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-19,0,0.0,0.0,0.0012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-22,0,0.0,0.0,0.1053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-24,0,0.0,0.0,0.0113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-25,0,0.0,0.0,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-08-27,0,0.0,0.0,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-09-01,0,0.0,0.0,0.0051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-09-02,0,0.0,0.0,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,238,2025-09-04,0,0.0,0.0,0.0047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-06-30,0,0.0,0.0,0.039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-01,0,0.0,0.0,0.3433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-02,0,0.0,0.0,0.221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-03,0,0.0,0.0,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-04,0,0.0,0.0,0.0433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-05,0,0.0,0.0,0.1084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-06,0,0.0,0.0,0.2581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-07,0,0.0,0.0,0.0582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-08,0,0.0,0.0,0.2173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-09,0,0.0,0.0,0.1439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-10,0,0.0,0.0,0.3008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-11,0,0.0,0.0,0.1892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-16,0,0.0,0.0,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-30,0,0.0,0.0,0.1547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-07-31,0,0.0,0.0,0.7821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-01,0,0.0,0.0,1.079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-02,0,0.0,0.0,0.3755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-03,0,0.0,0.0,5.0251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-04,0,0.0,0.0,0.6009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-06,0,0.0,0.0,0.6548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-07,0,0.0,0.0,0.8017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-08,0,0.0,0.0,1.0398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-09,0,0.0,0.0,0.709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-10,0,0.0,0.0,0.5818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-11,0,0.0,0.0,0.7658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2394,2025-08-12,0,0.0,0.0,0.3786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wood Block Jam,WBJ_JP_LVL250_Android,2571,2025-07-27,0,0.0,0.0,0.1964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
